customer_id,gender,marital_status,seniorcitizen,tenure,auto_renewal,subscription_type,devices_connected,tickets_raised,feedback_sentiment,payment_method,subscription_status,country,language,failed_login_attempts,login_frequency,monthly_usage_hours,server_switch_frequency,streaming_access,average_speed_mbps,connection_success_rate,plan_upgrade_attempts,last_login,unresolved_tickets,discount_used,churn
1820,Male,Married,True,8,off,gold,5,8,positive,card,cancelled,UK,Hindi,36,25,140,7,False,better,5,8,recent,18,True,yes
1821,Female,Married,True,1,off,premium,3,12,negative,card,active,UK,Hindi,46,6,185,9,True,better,8,4,very_old,4,True,no
1822,Female,Married,False,10,on,gold,3,18,neutral,card,expired,US,Telugu,32,14,93,1,False,poor,1,7,old,19,True,yes
1823,Male,Single,True,6,on,basic,7,2,positive,upi,cancelled,US,Hindi,13,16,91,7,True,good,11,5,recent,10,False,yes
1824,Female,Married,True,7,off,gold,4,0,neutral,paypal,expired,India,English,40,19,163,6,True,poor,14,8,old,8,True,yes
1825,Male,Married,False,3,off,basic,5,16,negative,card,active,India,English,33,5,104,8,False,better,2,8,recent,1,False,no
1826,Female,Single,False,9,off,basic,7,1,negative,paypal,active,Germany,Hindi,28,1,23,2,False,good,4,6,old,7,False,yes
1827,Male,Married,True,4,off,gold,3,14,positive,upi,expired,India,Hindi,23,12,46,3,False,poor,6,10,recent,17,False,no
1828,Male,Single,False,7,off,gold,1,5,positive,paypal,active,UK,Telugu,9,13,30,8,False,poor,12,3,very_old,8,True,no
1829,Female,Married,True,3,on,basic,8,9,negative,card,active,Germany,Hindi,0,1,17,3,False,poor,5,3,very_old,18,False,no
1830,Female,Single,True,9,on,basic,10,19,neutral,card,cancelled,Germany,Telugu,45,13,61,5,False,poor,18,8,old,11,True,no
1831,Female,Single,True,1,on,gold,1,16,negative,card,expired,India,Hindi,7,6,107,9,False,good,2,4,very_old,7,True,no
1832,Male,Single,True,1,on,basic,1,3,negative,upi,expired,UK,Hindi,6,24,147,3,True,poor,4,1,recent,14,True,no
1833,Female,Married,False,8,on,basic,6,20,positive,card,expired,Germany,Telugu,41,11,62,7,True,better,20,6,very_old,2,False,yes
1834,Female,Married,True,6,off,premium,10,2,neutral,card,active,Germany,Telugu,50,23,91,5,False,good,13,1,recent,3,True,no
1835,Male,Single,True,3,on,gold,7,4,negative,card,active,UK,Telugu,35,11,109,7,True,better,1,9,very_old,5,False,yes
1836,Female,Married,True,7,on,basic,4,5,positive,paypal,active,Germany,Telugu,10,10,97,6,False,poor,12,4,old,3,True,no
1837,Male,Married,False,5,off,premium,6,10,positive,upi,expired,India,English,27,16,139,4,True,poor,3,1,old,16,False,no
1838,Female,Single,False,4,on,gold,8,10,positive,paypal,cancelled,India,English,2,10,107,4,True,poor,7,4,recent,2,True,no
1839,Male,Married,True,1,off,premium,5,11,neutral,paypal,expired,Germany,English,44,1,44,3,False,better,6,0,very_old,3,False,yes
1840,Male,Married,True,4,off,basic,6,6,positive,upi,active,Germany,Hindi,1,21,120,3,False,better,1,1,recent,10,False,no
1841,Male,Single,True,8,on,premium,4,5,neutral,paypal,active,Germany,English,33,1,29,8,True,better,7,3,recent,2,False,no
1842,Female,Married,True,2,on,gold,9,12,positive,paypal,expired,US,English,41,11,176,3,True,poor,3,0,old,11,True,yes
1843,Female,Single,False,2,off,gold,9,2,positive,paypal,cancelled,US,Telugu,43,18,170,10,True,poor,17,5,recent,20,False,yes
1844,Female,Single,True,2,off,basic,5,2,neutral,upi,active,Germany,Hindi,7,4,110,2,True,good,14,7,very_old,1,False,no
1845,Female,Single,True,6,off,premium,10,10,negative,paypal,expired,US,English,12,14,83,2,False,good,10,2,recent,17,True,yes
1846,Male,Married,True,1,off,basic,7,13,negative,upi,cancelled,Germany,Telugu,4,10,40,4,False,good,18,4,old,18,False,yes
1847,Male,Single,False,9,off,gold,10,9,neutral,card,cancelled,US,Hindi,13,6,95,5,True,poor,2,0,very_old,11,True,no
1848,Male,Single,False,5,off,gold,9,13,neutral,paypal,expired,US,Hindi,20,12,75,2,True,good,2,1,very_old,11,False,yes
1849,Male,Married,True,9,on,basic,9,9,negative,upi,active,Germany,English,24,15,142,1,False,good,8,10,very_old,5,True,no
1850,Male,Married,False,1,off,basic,4,1,positive,card,cancelled,US,English,3,1,36,10,True,poor,8,3,very_old,5,False,no
1851,Male,Married,True,6,on,basic,2,18,positive,upi,expired,India,Telugu,36,7,125,10,True,better,7,0,recent,8,True,no
1852,Female,Married,False,10,on,basic,6,14,positive,paypal,expired,Germany,Telugu,45,6,15,8,True,better,19,2,old,14,False,yes
1853,Female,Single,False,1,off,premium,9,6,positive,paypal,active,India,Hindi,27,17,114,7,False,better,11,1,very_old,18,False,no
1854,Male,Single,False,9,off,premium,1,6,neutral,paypal,expired,Germany,Telugu,13,8,24,10,True,good,6,8,very_old,1,True,no
1855,Male,Single,True,1,on,gold,5,20,positive,card,active,Germany,Hindi,27,0,176,7,True,better,20,6,old,19,False,no
1856,Male,Married,True,6,on,gold,2,16,positive,card,active,Germany,Telugu,40,5,115,6,True,better,19,8,old,5,True,no
1857,Female,Single,True,8,on,basic,4,20,neutral,paypal,cancelled,India,Telugu,9,13,19,10,True,poor,16,7,recent,8,False,no
1858,Female,Married,True,4,off,premium,8,3,neutral,card,expired,US,English,14,24,160,4,True,better,12,2,very_old,12,False,yes
1859,Female,Married,True,5,on,gold,6,5,positive,card,cancelled,India,Telugu,32,14,25,5,True,better,12,0,very_old,6,False,yes
1860,Female,Married,False,6,on,gold,5,5,positive,paypal,expired,India,Telugu,19,19,94,10,False,poor,17,1,recent,19,False,yes
1861,Female,Married,False,1,off,basic,2,2,negative,paypal,expired,US,Telugu,37,7,22,10,False,good,10,8,old,11,False,yes
1862,Female,Single,True,5,on,gold,6,10,negative,card,active,US,Hindi,21,8,149,4,True,good,3,10,old,7,True,no
1863,Female,Married,True,10,on,basic,1,16,neutral,paypal,expired,Germany,Telugu,40,16,163,10,True,good,4,9,old,3,True,no
1864,Female,Married,True,9,off,basic,4,6,negative,upi,active,India,Telugu,42,18,54,9,True,poor,13,8,recent,3,False,yes
1865,Female,Single,False,8,on,basic,4,2,neutral,paypal,active,US,Hindi,44,21,148,7,True,poor,16,10,old,10,False,no
1866,Female,Married,False,2,off,premium,2,20,negative,upi,active,US,English,47,23,107,6,True,good,17,2,old,10,True,no
1867,Female,Married,False,7,off,premium,8,13,negative,card,cancelled,UK,English,45,22,181,2,True,poor,20,0,recent,7,True,yes
1868,Male,Married,True,5,on,premium,1,10,negative,upi,active,India,Telugu,10,3,54,10,True,better,1,2,very_old,12,False,no
1869,Male,Married,True,10,on,basic,6,0,positive,upi,cancelled,Germany,English,18,7,161,9,False,better,2,3,old,4,True,no
1870,Female,Married,True,9,on,premium,6,6,negative,paypal,active,Germany,Telugu,34,24,197,8,False,poor,2,1,recent,7,True,no
1871,Female,Single,False,8,off,basic,4,13,negative,card,expired,UK,English,4,22,36,9,False,good,1,2,recent,20,False,no
1872,Male,Single,True,2,off,basic,9,13,negative,paypal,active,US,Hindi,49,17,104,5,True,better,5,9,very_old,7,True,yes
1873,Female,Married,False,2,off,premium,9,7,positive,paypal,active,UK,Telugu,27,10,138,2,True,better,15,4,very_old,2,True,no
1874,Female,Married,False,2,on,premium,9,3,neutral,upi,active,UK,Hindi,24,9,15,3,True,poor,5,10,very_old,5,False,no
1875,Male,Single,True,8,on,gold,3,12,neutral,paypal,expired,UK,Telugu,19,18,200,5,False,poor,14,1,very_old,15,True,yes
1876,Female,Married,False,3,on,gold,1,20,negative,card,active,US,Hindi,21,10,164,9,True,better,16,9,recent,2,True,no
1877,Male,Married,False,3,off,premium,3,14,neutral,upi,active,UK,English,21,11,153,3,False,better,7,5,old,11,True,no
1878,Male,Married,False,8,on,gold,10,5,positive,upi,expired,US,Hindi,39,5,38,8,True,poor,20,1,old,0,True,no
1879,Male,Married,True,1,on,basic,3,19,positive,paypal,expired,Germany,English,16,19,109,8,False,good,2,10,recent,15,True,no
1880,Male,Married,False,8,off,gold,4,20,negative,paypal,cancelled,India,Hindi,3,13,33,6,True,poor,7,1,very_old,6,True,yes
1881,Male,Married,False,9,off,premium,4,8,neutral,card,cancelled,US,Hindi,17,19,34,4,False,poor,4,5,very_old,4,False,yes
1882,Female,Single,False,8,off,premium,7,9,positive,upi,cancelled,India,English,0,7,80,5,True,good,13,2,recent,16,False,no
1883,Female,Single,True,10,off,gold,2,18,neutral,paypal,cancelled,UK,English,49,8,125,10,True,better,11,5,recent,16,False,yes
1884,Male,Single,False,2,on,premium,1,15,negative,card,cancelled,Germany,English,16,20,77,8,False,better,17,5,recent,1,True,no
1885,Female,Married,False,2,off,gold,4,6,positive,upi,cancelled,UK,English,4,3,171,6,True,better,13,6,old,5,True,no
1886,Female,Single,True,9,on,premium,7,19,positive,paypal,active,Germany,Hindi,9,14,13,9,False,better,13,7,old,15,False,no
1887,Male,Married,False,5,off,basic,2,20,positive,upi,expired,Germany,English,32,12,62,4,True,good,11,8,recent,14,False,no
1888,Female,Single,False,9,on,basic,3,13,positive,upi,cancelled,UK,Hindi,22,12,101,5,False,good,2,9,recent,0,True,no
1889,Female,Married,False,7,on,basic,4,7,neutral,upi,cancelled,Germany,Hindi,29,24,187,10,False,better,13,7,old,4,False,no
1890,Female,Married,False,6,off,premium,6,4,negative,upi,active,UK,Telugu,39,6,123,2,False,good,15,8,recent,8,False,no
1891,Female,Married,False,2,on,gold,8,1,neutral,upi,cancelled,Germany,English,48,1,126,3,False,better,4,7,old,17,False,yes
1892,Male,Single,False,4,off,gold,6,1,positive,card,active,India,English,28,8,91,1,False,poor,16,1,very_old,6,True,no
1893,Female,Single,True,4,on,basic,4,11,negative,upi,cancelled,Germany,Hindi,0,0,51,7,False,good,14,6,old,15,False,no
1894,Female,Married,False,2,on,basic,1,17,negative,paypal,active,US,Telugu,34,7,107,8,True,good,6,9,old,17,True,no
1895,Female,Single,False,2,off,basic,5,3,neutral,upi,active,UK,Telugu,39,9,97,4,False,poor,11,4,very_old,7,True,no
1896,Male,Married,True,1,off,premium,2,16,positive,card,cancelled,UK,Telugu,12,0,67,5,False,good,12,2,very_old,5,True,yes
1897,Male,Single,True,6,off,basic,2,2,neutral,upi,expired,US,English,24,15,26,2,False,poor,10,8,recent,20,True,yes
1898,Female,Single,False,3,off,gold,1,10,positive,paypal,active,Germany,Telugu,0,13,20,3,False,poor,11,7,old,3,False,no
1899,Female,Single,False,7,on,basic,8,20,positive,paypal,expired,UK,English,18,8,141,1,False,good,1,7,old,9,True,yes
1900,Female,Single,True,6,on,premium,7,7,positive,paypal,active,Germany,Hindi,42,6,52,8,False,better,2,10,very_old,10,True,no
1901,Female,Married,False,1,off,premium,4,4,positive,upi,active,India,English,39,6,75,8,False,better,16,10,old,15,True,no
1902,Female,Married,True,4,on,premium,8,2,neutral,upi,active,India,English,18,21,177,7,True,poor,8,4,recent,12,True,no
1903,Female,Single,False,6,off,gold,2,20,negative,card,expired,US,Hindi,1,23,80,7,False,poor,2,4,very_old,4,False,yes
1904,Female,Married,True,4,on,basic,4,13,positive,paypal,active,UK,English,47,14,29,4,True,better,9,9,recent,11,True,no
1905,Male,Married,True,7,off,gold,6,9,neutral,upi,cancelled,India,Telugu,29,0,105,3,False,good,18,0,recent,6,False,yes
1906,Male,Married,False,9,off,gold,9,10,positive,paypal,expired,UK,Hindi,35,24,167,3,False,good,1,10,old,10,False,no
1907,Female,Single,False,6,on,basic,1,0,positive,upi,active,Germany,English,14,2,67,9,True,poor,16,10,very_old,7,True,no
1908,Male,Single,False,9,off,gold,3,16,positive,card,expired,UK,Telugu,22,21,123,2,True,better,7,8,old,8,False,no
1909,Female,Single,False,9,on,basic,7,9,negative,card,cancelled,UK,Hindi,27,2,86,6,False,better,18,9,very_old,19,False,yes
1910,Male,Single,False,7,on,premium,9,10,positive,upi,active,US,Hindi,3,9,131,8,False,better,19,8,recent,6,False,no
1911,Male,Married,True,7,on,gold,3,19,negative,upi,cancelled,US,Hindi,4,3,102,5,False,good,6,4,very_old,16,True,yes
1912,Female,Married,False,9,off,basic,9,8,neutral,paypal,expired,India,Telugu,7,4,177,8,True,better,10,4,very_old,18,True,no
1913,Male,Married,False,7,on,premium,1,4,neutral,upi,cancelled,US,Hindi,6,8,101,7,False,better,14,3,very_old,4,True,yes
1914,Female,Married,False,6,off,gold,6,4,negative,upi,expired,India,English,39,23,155,10,True,better,15,7,recent,2,True,no
1915,Male,Married,True,8,off,basic,10,7,negative,upi,active,UK,Telugu,44,14,21,5,False,poor,16,1,recent,6,False,no
1916,Male,Single,False,4,on,premium,9,17,negative,card,cancelled,UK,Telugu,39,7,145,1,True,good,2,10,old,8,True,yes
1917,Female,Married,True,8,off,gold,5,17,positive,paypal,cancelled,UK,Telugu,44,6,166,1,True,good,10,6,recent,4,False,no
1918,Male,Married,True,10,on,basic,4,0,negative,card,active,US,Telugu,4,15,168,9,True,poor,12,10,old,1,True,no
1919,Male,Single,True,4,off,premium,5,11,negative,card,expired,US,Hindi,16,6,13,7,True,better,7,8,old,2,False,yes
1920,Female,Single,True,10,off,gold,5,0,positive,paypal,active,India,English,7,21,117,6,False,better,14,3,old,5,True,no
1921,Female,Single,True,7,on,gold,1,17,positive,paypal,cancelled,India,English,26,2,27,3,True,poor,11,5,very_old,7,True,no
1922,Male,Single,True,6,off,basic,8,6,negative,upi,active,India,English,32,14,189,4,False,good,14,1,recent,16,True,no
1923,Male,Single,False,1,off,gold,3,18,neutral,paypal,cancelled,India,Hindi,11,3,28,2,True,poor,2,5,recent,16,False,no
1924,Female,Single,True,5,off,gold,8,6,positive,paypal,cancelled,US,English,42,18,180,3,True,good,6,0,old,15,True,no
1925,Female,Single,False,6,on,gold,6,0,neutral,paypal,cancelled,UK,Telugu,5,6,169,7,True,good,15,3,old,3,False,no
1926,Male,Single,True,10,off,gold,10,15,neutral,card,expired,UK,Hindi,7,8,33,7,True,good,3,1,recent,7,True,yes
1927,Male,Married,False,3,on,basic,2,18,negative,card,expired,US,Hindi,25,7,53,4,True,better,9,9,old,7,False,yes
1928,Female,Married,False,10,on,premium,5,16,neutral,paypal,cancelled,India,Telugu,43,13,149,2,True,better,10,2,very_old,20,False,yes
1929,Male,Single,True,1,on,premium,8,18,neutral,upi,active,India,English,3,7,58,5,False,poor,3,2,old,16,True,no
1930,Female,Single,True,5,on,basic,3,9,positive,card,active,Germany,English,16,7,184,7,False,poor,12,10,recent,19,True,no
1931,Female,Married,True,9,off,basic,7,13,positive,upi,expired,UK,Telugu,11,19,124,2,False,better,16,4,very_old,0,True,no
1932,Female,Married,False,10,off,basic,1,17,positive,paypal,expired,US,Telugu,32,16,163,5,True,better,7,4,very_old,9,False,no
1933,Female,Married,False,3,on,premium,5,8,negative,upi,active,Germany,Hindi,1,11,132,6,False,good,20,4,recent,6,True,no
1934,Female,Married,False,5,on,premium,3,15,positive,paypal,cancelled,UK,Hindi,47,11,179,3,True,good,2,3,recent,9,True,yes
1935,Female,Single,True,2,off,gold,9,12,neutral,card,active,Germany,Telugu,2,1,93,3,False,better,15,9,recent,0,False,no
1936,Male,Married,False,8,on,basic,6,17,neutral,paypal,active,US,Hindi,39,6,186,3,True,poor,7,9,very_old,13,False,no
1937,Male,Single,False,8,on,basic,10,5,neutral,paypal,active,UK,Telugu,37,7,111,6,True,better,16,1,recent,19,True,yes
1938,Male,Married,True,4,on,basic,4,8,negative,paypal,expired,US,Telugu,32,13,44,8,False,better,14,7,very_old,4,True,yes
1939,Male,Single,False,4,on,basic,7,4,positive,upi,expired,India,Telugu,40,10,72,7,True,better,12,2,old,1,True,no
1940,Female,Single,False,4,on,basic,9,9,negative,paypal,expired,US,Telugu,47,3,170,7,True,good,5,6,recent,13,True,yes
1941,Male,Single,False,10,off,basic,7,12,positive,upi,cancelled,UK,Telugu,32,12,181,3,False,good,19,6,recent,15,True,yes
1942,Female,Single,False,3,on,basic,6,11,neutral,upi,active,UK,Hindi,23,3,58,2,True,poor,12,1,old,19,True,no
1943,Female,Single,False,7,off,premium,5,9,neutral,card,cancelled,US,Hindi,35,3,181,1,False,poor,4,1,recent,16,True,yes
1944,Female,Single,True,5,off,basic,8,19,neutral,upi,expired,UK,English,0,25,40,1,True,better,13,5,very_old,2,True,yes
1945,Male,Married,True,5,off,premium,7,8,positive,card,active,UK,English,19,18,50,1,False,poor,1,7,recent,3,False,no
1946,Male,Married,True,8,on,basic,4,14,positive,paypal,active,US,Telugu,2,17,197,4,False,poor,12,6,recent,14,True,no
1947,Female,Married,True,4,off,gold,10,13,positive,card,expired,UK,English,24,24,189,9,False,poor,8,2,old,12,False,yes
1948,Female,Married,True,5,on,basic,2,19,negative,upi,expired,US,Hindi,36,24,50,4,True,poor,8,1,recent,11,False,yes
1949,Female,Married,True,2,on,basic,6,9,positive,upi,expired,India,Hindi,14,6,183,9,True,better,17,10,old,6,False,yes
1950,Male,Single,True,2,off,basic,1,6,neutral,upi,expired,India,Hindi,2,20,71,7,False,better,13,0,old,9,True,no
1951,Male,Married,False,9,on,basic,8,4,positive,upi,active,India,Hindi,36,1,39,1,True,poor,8,9,very_old,17,True,no
1952,Female,Married,False,3,on,basic,9,15,positive,upi,active,Germany,English,2,21,69,2,True,good,16,2,recent,8,False,no
1953,Female,Single,True,4,on,gold,3,17,positive,card,expired,UK,English,19,6,176,6,True,poor,5,3,recent,20,True,yes
1954,Female,Single,False,7,off,basic,2,13,negative,upi,expired,UK,Telugu,26,2,158,3,False,good,11,5,old,12,False,yes
1955,Female,Married,False,3,on,basic,9,3,neutral,upi,expired,India,English,10,20,113,8,False,poor,12,0,very_old,17,True,yes
1956,Female,Married,False,2,on,basic,5,16,neutral,upi,active,UK,English,19,17,158,4,False,better,5,4,old,3,False,no
1957,Female,Married,True,2,off,basic,4,18,negative,paypal,active,UK,English,44,1,116,2,True,poor,14,10,old,17,False,no
1958,Male,Married,False,4,on,gold,10,14,neutral,card,cancelled,India,English,23,25,120,5,True,poor,8,0,very_old,14,True,no
1959,Female,Married,False,8,off,premium,7,20,negative,card,expired,US,Hindi,5,14,149,7,True,better,6,5,very_old,0,False,no
1960,Female,Married,True,10,on,gold,2,1,negative,card,active,US,Hindi,26,23,115,9,False,good,16,1,very_old,15,True,no
1961,Female,Married,False,4,off,basic,3,10,positive,card,active,India,Telugu,50,15,164,1,False,good,7,2,very_old,13,True,no
1962,Male,Single,True,8,off,gold,7,18,positive,card,expired,Germany,Telugu,28,4,134,8,True,better,9,10,old,5,True,yes
1963,Male,Married,True,9,off,basic,8,8,neutral,paypal,expired,India,English,26,2,196,3,False,good,12,1,recent,15,True,yes
1964,Male,Single,True,8,on,gold,2,13,positive,upi,cancelled,UK,English,30,23,53,9,False,poor,8,10,recent,14,True,no
1965,Male,Single,True,1,on,premium,4,5,positive,paypal,cancelled,India,English,7,6,28,6,False,poor,14,7,old,14,True,yes
1966,Female,Single,True,10,off,basic,7,12,neutral,upi,expired,US,Hindi,38,17,82,10,True,good,14,5,old,18,True,yes
1967,Male,Married,True,2,on,premium,3,9,neutral,card,active,UK,Hindi,21,25,167,8,False,better,10,7,recent,1,False,no
1968,Male,Single,True,3,on,premium,6,14,positive,upi,expired,UK,Hindi,22,5,186,8,True,good,17,8,old,11,False,yes
1969,Male,Single,True,6,off,basic,10,6,neutral,card,expired,India,English,21,13,108,5,False,poor,17,1,old,14,False,no
1970,Female,Married,True,2,on,gold,10,12,positive,card,expired,US,Hindi,5,6,160,2,False,better,6,3,old,3,True,no
1971,Female,Single,False,5,off,premium,9,10,negative,upi,active,UK,Telugu,40,19,21,3,False,better,17,4,recent,3,True,no
1972,Male,Single,True,8,off,premium,4,8,neutral,upi,cancelled,India,English,35,9,85,7,False,good,16,6,very_old,14,False,no
1973,Female,Single,True,7,on,premium,2,10,positive,card,expired,India,Hindi,41,20,182,8,True,better,6,4,recent,10,True,no
1974,Male,Married,True,2,on,basic,6,16,negative,upi,active,UK,Hindi,47,18,156,6,False,better,8,1,recent,1,True,no
1975,Female,Married,False,9,on,basic,4,16,positive,upi,expired,US,Telugu,45,21,199,9,True,good,7,7,very_old,1,True,no
1976,Female,Single,True,1,off,premium,7,7,positive,card,expired,UK,Hindi,33,18,18,5,False,better,9,4,very_old,0,True,yes
1977,Male,Married,False,3,on,gold,3,8,neutral,card,cancelled,India,Hindi,18,13,188,3,False,better,4,9,old,8,True,yes
1978,Female,Married,False,8,on,basic,3,1,positive,paypal,cancelled,UK,Telugu,0,25,114,8,False,poor,10,3,recent,19,True,no
1979,Male,Single,True,10,on,gold,3,8,positive,card,cancelled,India,Telugu,32,18,88,1,False,poor,16,2,very_old,19,True,yes
1980,Female,Married,True,4,off,gold,6,7,neutral,card,cancelled,US,Hindi,9,0,63,1,False,poor,20,5,old,13,False,yes
1981,Male,Single,False,6,on,gold,5,16,negative,upi,expired,UK,Telugu,43,3,91,1,True,poor,3,7,old,0,True,yes
